sex,variable_code,region_name,variable_name,units,year,value,iso_code
Male,POVRATE,Hong Kong,"Poverty rate, $1.90 threshold",Percent of population,2021,0.1349147,HKG
Male,POVRATE,Hungary,"Poverty rate, $1.90 threshold",Percent of population,2021,0.4030046,HUN
Male,POVRATE,Iceland,"Poverty rate, $1.90 threshold",Percent of population,2021,0.253374,ISL
Male,POVRATE,India,"Poverty rate, $1.90 threshold",Percent of population,2021,8.366391,IND
Male,POVRATE,Indonesia,"Poverty rate, $1.90 threshold",Percent of population,2021,3.607617,IDN
Male,POVRATE,Iran,"Poverty rate, $1.90 threshold",Percent of population,2021,0.4454338,IRN
Male,POVRATE,Iraq,"Poverty rate, $1.90 threshold",Percent of population,2021,1.904149,IRQ
Male,POVRATE,Ireland,"Poverty rate, $1.90 threshold",Percent of population,2021,0.04746418,IRL
Male,POVRATE,Israel,"Poverty rate, $1.90 threshold",Percent of population,2021,0.476059,ISR
Male,POVRATE,Italy,"Poverty rate, $1.90 threshold",Percent of population,2021,1.514022,ITA
Male,POVRATE,Jamaica,"Poverty rate, $1.90 threshold",Percent of population,2021,2.299551,JAM
Male,POVRATE,Japan,"Poverty rate, $1.90 threshold",Percent of population,2021,0.7640387,JPN
Male,POVRATE,Jordan,"Poverty rate, $1.90 threshold",Percent of population,2021,0.2473821,JOR
Male,POVRATE,Kazakhstan,"Poverty rate, $1.90 threshold",Percent of population,2021,0.04196988,KAZ
Male,POVRATE,Kenya,"Poverty rate, $1.90 threshold",Percent of population,2021,30.70421,KEN
Male,POVRATE,North Korea,"Poverty rate, $1.90 threshold",Percent of population,2021,30.16814,PRK
Male,POVRATE,South Korea,"Poverty rate, $1.90 threshold",Percent of population,2021,0.2932189,KOR
Male,POVRATE,Kosovo,"Poverty rate, $1.90 threshold",Percent of population,2021,0.794183,XKX
Male,POVRATE,Kuwait,"Poverty rate, $1.90 threshold",Percent of population,2021,0.1672902,KWT
Male,POVRATE,Kyrgyz Republic,"Poverty rate, $1.90 threshold",Percent of population,2021,2.285862,KGZ
Male,POVRATE,Laos,"Poverty rate, $1.90 threshold",Percent of population,2021,8.623222,LAO
Male,POVRATE,Latvia,"Poverty rate, $1.90 threshold",Percent of population,2021,0.6511515,LVA
Male,POVRATE,Lebanon,"Poverty rate, $1.90 threshold",Percent of population,2021,14.632,LBN
Male,POVRATE,Lesotho,"Poverty rate, $1.90 threshold",Percent of population,2021,35.28613,LSO
Male,POVRATE,Liberia,"Poverty rate, $1.90 threshold",Percent of population,2021,50.97755,LBR
Male,POVRATE,Libya,"Poverty rate, $1.90 threshold",Percent of population,2021,1.223384,LBY
Male,POVRATE,Lithuania,"Poverty rate, $1.90 threshold",Percent of population,2021,0.618008,LTU
Male,POVRATE,Luxembourg,"Poverty rate, $1.90 threshold",Percent of population,2021,0.4805267,LUX
Male,POVRATE,North Macedonia,"Poverty rate, $1.90 threshold",Percent of population,2021,4.955091,MKD
Male,POVRATE,Madagascar,"Poverty rate, $1.90 threshold",Percent of population,2021,77.43919,MDG
Male,POVRATE,Malawi,"Poverty rate, $1.90 threshold",Percent of population,2021,68.40657,MWI
Male,POVRATE,Malaysia,"Poverty rate, $1.90 threshold",Percent of population,2021,0.1704777,MYS
Male,POVRATE,Maldives,"Poverty rate, $1.90 threshold",Percent of population,2021,9.184861,MDV
Male,POVRATE,Mali,"Poverty rate, $1.90 threshold",Percent of population,2021,47.02909,MLI
Male,POVRATE,Malta,"Poverty rate, $1.90 threshold",Percent of population,2021,0.1287629,MLT
Male,POVRATE,Mauritania,"Poverty rate, $1.90 threshold",Percent of population,2021,6.985949,MRT
Male,POVRATE,Mauritius,"Poverty rate, $1.90 threshold",Percent of population,2021,0.4996801,MUS
Male,POVRATE,Mexico,"Poverty rate, $1.90 threshold",Percent of population,2021,2.208552,MEX
Male,POVRATE,"Micronesia, Fed. Sts.","Poverty rate, $1.90 threshold",Percent of population,2021,16.11217,FSM
Male,POVRATE,Moldova,"Poverty rate, $1.90 threshold",Percent of population,2021,0.1978155,MDA
Male,POVRATE,Mongolia,"Poverty rate, $1.90 threshold",Percent of population,2021,0.6332193,MNG
Male,POVRATE,Montenegro,"Poverty rate, $1.90 threshold",Percent of population,2021,1.614866,MNE
Male,POVRATE,Morocco,"Poverty rate, $1.90 threshold",Percent of population,2021,0.7460082,MAR
Male,POVRATE,Mozambique,"Poverty rate, $1.90 threshold",Percent of population,2021,64.04451,MOZ
Male,POVRATE,Myanmar,"Poverty rate, $1.90 threshold",Percent of population,2021,3.760904,MMR
Male,POVRATE,Namibia,"Poverty rate, $1.90 threshold",Percent of population,2021,18.76668,NAM
Male,POVRATE,Nepal,"Poverty rate, $1.90 threshold",Percent of population,2021,5.83032,NPL
Male,POVRATE,Netherlands,"Poverty rate, $1.90 threshold",Percent of population,2021,0.1682024,NLD
Male,POVRATE,New Zealand,"Poverty rate, $1.90 threshold",Percent of population,2021,0.02377431,NZL
Male,POVRATE,Nicaragua,"Poverty rate, $1.90 threshold",Percent of population,2021,2.99634,NIC
Male,POVRATE,Niger,"Poverty rate, $1.90 threshold",Percent of population,2021,42.18856,NER
Male,POVRATE,Nigeria,"Poverty rate, $1.90 threshold",Percent of population,2021,44.43047,NGA
Male,POVRATE,Norway,"Poverty rate, $1.90 threshold",Percent of population,2021,0.2091841,NOR
Male,POVRATE,Oman,"Poverty rate, $1.90 threshold",Percent of population,2021,0.07287668,OMN
Male,POVRATE,Pakistan,"Poverty rate, $1.90 threshold",Percent of population,2021,2.123353,PAK
Male,POVRATE,Palestine,"Poverty rate, $1.90 threshold",Percent of population,2021,1.879846,PSE
Male,POVRATE,Panama,"Poverty rate, $1.90 threshold",Percent of population,2021,2.977755,PAN
Male,POVRATE,Papua New Guinea,"Poverty rate, $1.90 threshold",Percent of population,2021,24.47571,PNG
Male,POVRATE,Paraguay,"Poverty rate, $1.90 threshold",Percent of population,2021,0.9274983,PRY
Male,POVRATE,Peru,"Poverty rate, $1.90 threshold",Percent of population,2021,4.241339,PER
Male,POVRATE,Philippines,"Poverty rate, $1.90 threshold",Percent of population,2021,6.027506,PHL
Male,POVRATE,Poland,"Poverty rate, $1.90 threshold",Percent of population,2021,0.1990318,POL
Male,POVRATE,Portugal,"Poverty rate, $1.90 threshold",Percent of population,2021,0.3859221,PRT
Male,POVRATE,Puerto Rico,"Poverty rate, $1.90 threshold",Percent of population,2021,0.02381757,PRI
Male,POVRATE,Qatar,"Poverty rate, $1.90 threshold",Percent of population,2021,0.114776,QAT
Male,POVRATE,Romania,"Poverty rate, $1.90 threshold",Percent of population,2021,2.302779,ROU
Male,POVRATE,Russia,"Poverty rate, $1.90 threshold",Percent of population,2021,0.04041402,RUS
Male,POVRATE,Rwanda,"Poverty rate, $1.90 threshold",Percent of population,2021,53.28967,RWA
Male,POVRATE,Samoa,"Poverty rate, $1.90 threshold",Percent of population,2021,0.663802,WSM
Male,POVRATE,Sao Tome and Principe,"Poverty rate, $1.90 threshold",Percent of population,2021,37.75671,STP
Male,POVRATE,Saudi Arabia,"Poverty rate, $1.90 threshold",Percent of population,2021,0.05024815,SAU
Male,POVRATE,Senegal,"Poverty rate, $1.90 threshold",Percent of population,2021,30.17693,SEN
Male,POVRATE,Serbia,"Poverty rate, $1.90 threshold",Percent of population,2021,3.722814,SRB
Male,POVRATE,Seychelles,"Poverty rate, $1.90 threshold",Percent of population,2021,1.198925,SYC
Male,POVRATE,Sierra Leone,"Poverty rate, $1.90 threshold",Percent of population,2021,46.37203,SLE
Male,POVRATE,Singapore,"Poverty rate, $1.90 threshold",Percent of population,2021,0.08581632,SGP
Male,POVRATE,Slovakia,"Poverty rate, $1.90 threshold",Percent of population,2021,1.158311,SVK
Male,POVRATE,Slovenia,"Poverty rate, $1.90 threshold",Percent of population,2021,0.05690593,SVN
Male,POVRATE,Solomon Islands,"Poverty rate, $1.90 threshold",Percent of population,2021,31.2345,SLB
Male,POVRATE,Somalia,"Poverty rate, $1.90 threshold",Percent of population,2021,49.95042,SOM
Male,POVRATE,South Africa,"Poverty rate, $1.90 threshold",Percent of population,2021,19.03762,ZAF
Male,POVRATE,Spain,"Poverty rate, $1.90 threshold",Percent of population,2021,0.7275621,ESP
Male,POVRATE,Sri Lanka,"Poverty rate, $1.90 threshold",Percent of population,2021,0.7792186,LKA
Male,POVRATE,St. Lucia,"Poverty rate, $1.90 threshold",Percent of population,2021,7.222854,LCA
Male,POVRATE,St. Vincent and the Grenadines,"Poverty rate, $1.90 threshold",Percent of population,2021,15.2571,VCT
Male,POVRATE,Sudan,"Poverty rate, $1.90 threshold",Percent of population,2021,13.26847,SDN
Male,POVRATE,South Sudan,"Poverty rate, $1.90 threshold",Percent of population,2021,83.70647,SSD
Male,POVRATE,Suriname,"Poverty rate, $1.90 threshold",Percent of population,2021,19.397,SUR
Male,POVRATE,Sweden,"Poverty rate, $1.90 threshold",Percent of population,2021,0.230875,SWE
Male,POVRATE,Switzerland,"Poverty rate, $1.90 threshold",Percent of population,2021,0.08404409,CHE
Male,POVRATE,Syria,"Poverty rate, $1.90 threshold",Percent of population,2021,32.78007,SYR
Male,POVRATE,Taiwan,"Poverty rate, $1.90 threshold",Percent of population,2021,0.03664956,TWN
Male,POVRATE,Tajikistan,"Poverty rate, $1.90 threshold",Percent of population,2021,1.53945,TJK
Male,POVRATE,Tanzania,"Poverty rate, $1.90 threshold",Percent of population,2021,45.99998,TZA
Male,POVRATE,Thailand,"Poverty rate, $1.90 threshold",Percent of population,2021,0.1468277,THA
Male,POVRATE,Timor-Leste,"Poverty rate, $1.90 threshold",Percent of population,2021,28.09205,TLS
Male,POVRATE,Togo,"Poverty rate, $1.90 threshold",Percent of population,2021,45.0598,TGO
Male,POVRATE,Tonga,"Poverty rate, $1.90 threshold",Percent of population,2021,1.42302,TON
Male,POVRATE,Trinidad and Tobago,"Poverty rate, $1.90 threshold",Percent of population,2021,0.5447903,TTO
Male,POVRATE,Tunisia,"Poverty rate, $1.90 threshold",Percent of population,2021,0.326929,TUN
Male,POVRATE,Türkiye,"Poverty rate, $1.90 threshold",Percent of population,2021,0.102293,TUR
Male,POVRATE,Turkmenistan,"Poverty rate, $1.90 threshold",Percent of population,2021,0.4377335,TKM
Male,POVRATE,Uganda,"Poverty rate, $1.90 threshold",Percent of population,2021,38.66962,UGA
Male,POVRATE,Ukraine,"Poverty rate, $1.90 threshold",Percent of population,2021,0.07678504,UKR
Male,POVRATE,United Arab Emirates,"Poverty rate, $1.90 threshold",Percent of population,2021,0.1351906,ARE
Male,POVRATE,United Kingdom,"Poverty rate, $1.90 threshold",Percent of population,2021,0.2155509,GBR
Male,POVRATE,United States,"Poverty rate, $1.90 threshold",Percent of population,2021,0.9019077,USA
Male,POVRATE,Uruguay,"Poverty rate, $1.90 threshold",Percent of population,2021,0.1878413,URY
Male,POVRATE,Uzbekistan,"Poverty rate, $1.90 threshold",Percent of population,2021,9.703847,UZB
Male,POVRATE,Vanuatu,"Poverty rate, $1.90 threshold",Percent of population,2021,21.22568,VUT
Male,POVRATE,Venezuela,"Poverty rate, $1.90 threshold",Percent of population,2021,47.70909,VEN
Male,POVRATE,Vietnam,"Poverty rate, $1.90 threshold",Percent of population,2021,1.013898,VNM
Male,POVRATE,Yemen,"Poverty rate, $1.90 threshold",Percent of population,2021,59.53141,YEM
Male,POVRATE,Zambia,"Poverty rate, $1.90 threshold",Percent of population,2021,59.9996,ZMB
Male,POVRATE,Zimbabwe,"Poverty rate, $1.90 threshold",Percent of population,2021,39.24786,ZWE
Female,POVCOUNT,Afghanistan,"Poverty headcount, $1.90 threshold",Million people,2022,7.78497,AFG
Female,POVCOUNT,Albania,"Poverty headcount, $1.90 threshold",Million people,2022,0.016178,ALB
Female,POVCOUNT,Algeria,"Poverty headcount, $1.90 threshold",Million people,2022,0.116277,DZA
Female,POVCOUNT,Angola,"Poverty headcount, $1.90 threshold",Million people,2022,9.451133,AGO
Female,POVCOUNT,Argentina,"Poverty headcount, $1.90 threshold",Million people,2022,1.11176,ARG
Female,POVCOUNT,Armenia,"Poverty headcount, $1.90 threshold",Million people,2022,0.012473,ARM
Female,POVCOUNT,Australia,"Poverty headcount, $1.90 threshold",Million people,2022,0.048573,AUS
Female,POVCOUNT,Austria,"Poverty headcount, $1.90 threshold",Million people,2022,0.016065,AUT
Female,POVCOUNT,Azerbaijan,"Poverty headcount, $1.90 threshold",Million people,2022,0.005391,AZE
Female,POVCOUNT,Bahamas,"Poverty headcount, $1.90 threshold",Million people,2022,0.001009,BHS
Female,POVCOUNT,Bahrain,"Poverty headcount, $1.90 threshold",Million people,2022,0.003502,BHR
Female,POVCOUNT,Bangladesh,"Poverty headcount, $1.90 threshold",Million people,2022,6.062125,BGD
Female,POVCOUNT,Barbados,"Poverty headcount, $1.90 threshold",Million people,2022,0.009737,BRB
Female,POVCOUNT,Belarus,"Poverty headcount, $1.90 threshold",Million people,2022,0.004695,BLR
Female,POVCOUNT,Belgium,"Poverty headcount, $1.90 threshold",Million people,2022,0.010871,BEL
Female,POVCOUNT,Belize,"Poverty headcount, $1.90 threshold",Million people,2022,0.037563,BLZ
Female,POVCOUNT,Benin,"Poverty headcount, $1.90 threshold",Million people,2022,2.868557,BEN
Female,POVCOUNT,Bhutan,"Poverty headcount, $1.90 threshold",Million people,2022,0.007101,BTN
Female,POVCOUNT,Bolivia,"Poverty headcount, $1.90 threshold",Million people,2022,0.41021,BOL
Female,POVCOUNT,Bosnia and Herzegovina,"Poverty headcount, $1.90 threshold",Million people,2022,0.005515,BIH
Female,POVCOUNT,Botswana,"Poverty headcount, $1.90 threshold",Million people,2022,0.204331,BWA
Female,POVCOUNT,Brazil,"Poverty headcount, $1.90 threshold",Million people,2022,4.74922,BRA
Female,POVCOUNT,Brunei Darussalam,"Poverty headcount, $1.90 threshold",Million people,2022,0.000212,BRN
Female,POVCOUNT,Bulgaria,"Poverty headcount, $1.90 threshold",Million people,2022,0.036795,BGR
Female,POVCOUNT,Burkina Faso,"Poverty headcount, $1.90 threshold",Million people,2022,3.634585,BFA
Female,POVCOUNT,Burundi,"Poverty headcount, $1.90 threshold",Million people,2022,5.129786,BDI
Female,POVCOUNT,Cabo Verde,"Poverty headcount, $1.90 threshold",Million people,2022,0.01244,CPV
Female,POVCOUNT,Cambodia,"Poverty headcount, $1.90 threshold",Million people,2022,1.980562,KHM
Female,POVCOUNT,Cameroon,"Poverty headcount, $1.90 threshold",Million people,2022,3.367087,CMR
Female,POVCOUNT,Canada,"Poverty headcount, $1.90 threshold",Million people,2022,0.046667,CAN
Female,POVCOUNT,Central African Republic,"Poverty headcount, $1.90 threshold",Million people,2022,1.895379,CAF
Female,POVCOUNT,Chad,"Poverty headcount, $1.90 threshold",Million people,2022,4.04123,TCD
Female,POVCOUNT,Chile,"Poverty headcount, $1.90 threshold",Million people,2022,0.026113,CHL
Female,POVCOUNT,China,"Poverty headcount, $1.90 threshold",Million people,2022,0.912386,CHN
Female,POVCOUNT,Colombia,"Poverty headcount, $1.90 threshold",Million people,2022,1.167213,COL
Female,POVCOUNT,Comoros,"Poverty headcount, $1.90 threshold",Million people,2022,0.080597,COM
Female,POVCOUNT,Congo Republic,"Poverty headcount, $1.90 threshold",Million people,2022,1.541798,COG
Female,POVCOUNT,DR Congo,"Poverty headcount, $1.90 threshold",Million people,2022,34.24309,COD
Female,POVCOUNT,Costa Rica,"Poverty headcount, $1.90 threshold",Million people,2022,0.025168,CRI
Female,POVCOUNT,Cote d'Ivoire,"Poverty headcount, $1.90 threshold",Million people,2022,2.79512,CIV
Female,POVCOUNT,Croatia,"Poverty headcount, $1.90 threshold",Million people,2022,0.008037,HRV
Female,POVCOUNT,Cuba,"Poverty headcount, $1.90 threshold",Million people,2022,0.097949,CUB
Female,POVCOUNT,Cyprus,"Poverty headcount, $1.90 threshold",Million people,2022,0.000851,CYP
Female,POVCOUNT,Czech Republic,"Poverty headcount, $1.90 threshold",Million people,2022,0.007341,CZE
Female,POVCOUNT,Denmark,"Poverty headcount, $1.90 threshold",Million people,2022,0.002424,DNK
Female,POVCOUNT,Djibouti,"Poverty headcount, $1.90 threshold",Million people,2022,0.085449,DJI
Female,POVCOUNT,Dominican Republic,"Poverty headcount, $1.90 threshold",Million people,2022,0.029979,DOM
Female,POVCOUNT,Ecuador,"Poverty headcount, $1.90 threshold",Million people,2022,0.410469,ECU
Female,POVCOUNT,Egypt,"Poverty headcount, $1.90 threshold",Million people,2022,2.938106,EGY
Female,POVCOUNT,El Salvador,"Poverty headcount, $1.90 threshold",Million people,2022,0.059947,SLV
Female,POVCOUNT,Equatorial Guinea,"Poverty headcount, $1.90 threshold",Million people,2022,0.018276,GNQ
Female,POVCOUNT,Eritrea,"Poverty headcount, $1.90 threshold",Million people,2022,0.731705,ERI
Female,POVCOUNT,Estonia,"Poverty headcount, $1.90 threshold",Million people,2022,0.001989,EST
Female,POVCOUNT,Eswatini,"Poverty headcount, $1.90 threshold",Million people,2022,0.182354,SWZ
Female,POVCOUNT,Ethiopia,"Poverty headcount, $1.90 threshold",Million people,2022,12.7262,ETH
Female,POVCOUNT,Fiji,"Poverty headcount, $1.90 threshold",Million people,2022,0.004285,FJI
Female,POVCOUNT,Finland,"Poverty headcount, $1.90 threshold",Million people,2022,0.002301,FIN
Female,POVCOUNT,France,"Poverty headcount, $1.90 threshold",Million people,2022,0.042476,FRA
Female,POVCOUNT,Gabon,"Poverty headcount, $1.90 threshold",Million people,2022,0.035911,GAB
Female,POVCOUNT,Gambia,"Poverty headcount, $1.90 threshold",Million people,2022,0.127484,GMB
Female,POVCOUNT,Georgia,"Poverty headcount, $1.90 threshold",Million people,2022,0.084861,GEO
Female,POVCOUNT,Germany,"Poverty headcount, $1.90 threshold",Million people,2022,0.046137,DEU
Female,POVCOUNT,Ghana,"Poverty headcount, $1.90 threshold",Million people,2022,1.664149,GHA
Female,POVCOUNT,Greece,"Poverty headcount, $1.90 threshold",Million people,2022,0.036923,GRC
Female,POVCOUNT,Grenada,"Poverty headcount, $1.90 threshold",Million people,2022,0.005775,GRD
Female,POVCOUNT,Guatemala,"Poverty headcount, $1.90 threshold",Million people,2022,0.664272,GTM
Female,POVCOUNT,Guinea,"Poverty headcount, $1.90 threshold",Million people,2022,1.665749,GIN
Female,POVCOUNT,Guinea-Bissau,"Poverty headcount, $1.90 threshold",Million people,2022,0.701988,GNB
Female,POVCOUNT,Guyana,"Poverty headcount, $1.90 threshold",Million people,2022,0.001995,GUY
Female,POVCOUNT,Haiti,"Poverty headcount, $1.90 threshold",Million people,2022,1.772197,HTI
Female,POVCOUNT,Honduras,"Poverty headcount, $1.90 threshold",Million people,2022,1.022198,HND
Female,POVCOUNT,Hong Kong,"Poverty headcount, $1.90 threshold",Million people,2022,0.005318,HKG
Female,POVCOUNT,Hungary,"Poverty headcount, $1.90 threshold",Million people,2022,0.01787,HUN
Female,POVCOUNT,Iceland,"Poverty headcount, $1.90 threshold",Million people,2022,0.000694,ISL
Female,POVCOUNT,India,"Poverty headcount, $1.90 threshold",Million people,2022,61.54443,IND
Female,POVCOUNT,Indonesia,"Poverty headcount, $1.90 threshold",Million people,2022,5.05326,IDN
Female,POVCOUNT,Iran,"Poverty headcount, $1.90 threshold",Million people,2022,0.304709,IRN
Female,POVCOUNT,Iraq,"Poverty headcount, $1.90 threshold",Million people,2022,0.375996,IRQ
